498361,Games,Core 2651,"Mining Colony in Space. Mud clients, references, rules and guidelines, mining colony status information, and latest updates.",,
498362,Games,DuneMUD,"Official site for this world based on Frank Herberts work. Features information about guilds, the people and newbie help.",,
498363,Games,SWmud.org,"Features several guilds, races and planets. Characters may join the imperial, rebel or neutral movements. Roleplaying is not enforced and help is available for new players.",,
498364,Games,MUDcentral,"A site archiving and linking to a lot of Mud material, most of which is related to MajorMUD.",,
498365,Games,Major Mud Products,"Merchandise including maps, MegaMUD and MMTerm clients plus original artwork.",,
498366,Games,Adonis MajorMUD Page,Listing of free or almost free MajorMUD games.,,
498367,Games,The MajorMud Boards SiteRing,"The webring for boards that have active, registered games of Major Mud.",,
498368,Games,MegaMud Online!,"Megamud information, downloads, and paths.",,
498369,Games,GChaos's Guide Of The Real World,Follow a non-sneaking paladin's development as he gains experience and levels.,,
498370,Games,Doubtful's Maps Page,Picks up where Raydar leaves off. Maps to most areas of the game.,,
498371,Games,Mudinfo.net,"A well-rounded MajorMUD information site with the scoop on quests, maps, ganghouses, monsters, and weapons.",,
498372,Games,Winterhawk's Majormud Page,Current maps of the Realm plus updated paths for Megamud.,,
498373,Games,MajorMUD Forums,"The official forum for MajorMud, hosted by Metropolis.",,
498374,Games,MajorMUD - Realm of Legends,Home of the commercially available MajorMUD software and the Realm of Legends game (requires registration).,,
498375,Games,Holodeck BBS,A free BBS featuring MajorMUD plus other games and chat.,,
498376,Games,Castle Rock BBS,"Janesville, Wisconsin. Centers on MajorMud, but also has games like PacDude, Backgammon, Crosswordz, and BBSopoly.",,
498377,Games,The KEEP BBS,Operational since 1983 and features some great games besides MajorMUD.,,
498378,Games,EOL Online,"Offers MajorMUD, Farwest Trivia, Online Chat, and both Local and MajorNet Public Message Forums.",,
498379,Games,Kewl! BBS,"A Worldgroup BBS and ISP in San Carlos, California. Featuring MajorMud along with other online games, teleconferences, Usenet/Majornet and local forums.",,
498380,Games,Operation DataStorm,Online chat and game destination. Featured games such as MajorMUD and Trade Wars 2002.,,
498381,Games,Realmud.com,"Gaming taken to the limits, and not just MajorMUD.",,
498382,Games,Sea Breeze Gaming Network,Featuring over 300 games. Very active pvp game as well as monthly tournaments.,,
498383,Games,Downunder BBS,"One of the few surviving Australian WorldGroup boards. The BBS opened on October 6, 2002, and it is still relatively new. Large, active game.",,
498384,Games,BrainToys BBS,Contains a 76 node worldgroup 3.3 2k server running MajorMUD.,,
498385,Games,Realms of Hell,Site features detailed game information and a discussion forum.,,
498386,Games,Darbonne,Site contains information about the game and help sections for new players.,,
498387,Games,Lands of Stone,"Site features detailed game information, recent news, a new player guide, and information about the codebase.",,
498388,Games,TerraMUD,"Site features game related information, and a discussion forum.",,
498389,Games,Isengard Kher-Keep,"A dedicated Isengard MUD page with experience accounts, suggestions, and trivial quizzes.",,
498390,Games,Isengard,"Additional player material including maps, a java client, help files and further links.",,
498391,Games,Mink: The MUCK Information Kiosk,"The MUCK Manual, MUF code downloads, and links.",,
498392,Games,All-MUCK,Multiple roleplay themes. Web-based character requests.,,
498393,Games,A Bug's Muck,"Roleplay in the miniature world based on the Disney/Pixar animated feature. Fuzzball 5.64. Story, rules, and staff, player, and feature character lists.",,
498394,Games,DarkBlade,"Various countries linked to a ""MUD,"" a gangland city of corruption and violence. No guests. General game information.",,
498395,Games,The Fairly Oddparents MUCK,"Roleplay in the world of Nickelodeon's ""The Fairly Oddparents"" as a fairy, a human godchild or a normal human. Story, player and administrator lists, online application.",,
498396,Games,FDCMuck,"Service for Disney fans and roleplay. Admins are elected democratically. Features AUP, player roster, application (""casting"") information, an archive of weekly player interviews, and a web-based Java client.",,
498397,Games,Yukon Trails MUCK,"Roleplay in the Yukon gold rush days. Fuzzball 5.66. Roleplay logs, staff and character lists, policies, and a message board. Frames.",,
498398,Games,Hometown Legends,"Anime and manga roleplay in a small modern Japanese city on an island. Rules, world guide, and application information.",,
498399,Games,Twisted Muck,Twisted Muck is a place where you can roleplay your favorite anime characters along with original characters you yourself create.,,
498400,Games,FurryFaire,"Furry fantasy-medieval roleplaying and social service. GlowMuck 3.1.7. History and race data, mailing list, and exhaustive information about the FurryFaire Role playing Program.",,
498401,Games,JipangMUCK,"Fantasy roleplaying in a historical Asian country. ProtoMUCK 1.5. Theme and world history, rules, and character and application information.",,
498402,Games,A Legend of Mana MUCK: Fa'Diel,"Roleplay in the world of Squaresoft's Legend of Mana RPG. Fuzzball 5.6. Original and feature character information, plots and logs, and roleplay and fighting rules.",,
498403,Games,Xenogears MUCK,"Roleplay in the world of Squaresoft's Xenogears RPG. Fuzzball 5.6. Rules and application documents, roleplay logs, plot information, and message boards.",,
498404,Games,GlowMuck,"GlowMuck's new built-in commands, wizard levels, Multi-User Forth primitives, and help for other Glow-specific features such as the web server.",,
498405,Games,Ginger's MUCK HelpPage,"Help on building, Message Parsing Interpreter, description morphs, and hints and tips. Primarily for FurToonian ""physics,"" but applies to most Fuzzball.",,
498406,Games,Starting a MUCK: a short primer,Quick technical guide to setting up a Fuzzball 5.x service.,,
498407,Games,How to Connect to FurryMUCK (and elsewhere) - Rhal's Furry MU*s Page,"Basic, thorough help connecting to a server.",,
498408,Games,Circle of Life MUCK,Roleplay in the future of the world of The Lion King.,,
498409,Games,The Lion King MUCK,"Lion King roleplay. Fuzzball 5.6. Rules, application information, and player list with pictures.",,
498410,Games,SPR Members,"Links to pages of Sociopolitical Ramifications members, includes pictures.",,
498411,Games,toon,Political cartoons about FurrySpace.,,
498412,Games,Furscape,"Freeform roleplay on sci-fi worlds settled by the descendants of humanity, genetic recoms (furries) - Help files, character bios, and the encyclopedia of theme and world information",,
498413,Games,Tapestries MUCK,100% adult furry social service. Rules and online character application.,,
498414,Games,Spindizzy,"Furry social service. Fuzzball 5.6. Features policies, background, application information, event calendar, map, illustrated character pantheon, and community newsletter.",,
498415,Games,FluffMUCK,"Light-hearted furry service, established 1995. Modified Fuzzball 5.6. Rules, staff list, online character request form, Graffiti Wall, and Java client.",,
498416,Games,TigerMUCK,"Spartan furry service. Fuzzball 5.43. Policies, map, and request information.",,
498417,Games,Fuzzy Logic,Furry. Fuzzball 5.68. Staff list.,,
498418,Games,Pegasus MUCK,"TinyMUCK 2.3. News, maps, and building information.",,
498419,Games,Latitude MUCK,"A social MUCK; with a theme of limited administration and rules, and maximum individual freedom. Site contains basic game information.",,
498420,Games,FurryMUCK,"First furry MUD and the largest MUCK on the Internet. Fuzzball 5.6. Rules, online character request form, and general help. Frames.",,
498421,Games,MUDII,MUD2 is the latest incarnation of the very first MUD (Essex MUD/MUD1/British Legends.),,
498422,Games,MUD2,Modern version of the original MUD created by Richard Bartle. Free with an online java client.,,
498423,Games,1997 London MUD2 Meet,Includes an event summary and photographs.,,
498424,Games,MUSE Ltd.,The company behind MUD2 and the MUDDLE programming language and development system. Site includes telnet link to the original MUD1.,,
498425,Games,MU* Gateway,"A MUSH where players and staff in the MU* community can meet to chat, promote their games, and share their ideas and knowledge.",,
498426,Games,Wild Spirits MUSH,Come roleplay North American Wild animals in a setting similar to Lion King or Watership Down.,,
498427,Games,Fading Suns MUSH,"Based on the roleplaying game of the same name by Holistic Design. A delightful combination of space opera and medieval fantasy, the Fading Suns Mush provides a rich setting for political and economic conflict.",,
498428,Games,Atlantis MUSH,Atlantis is an online roleplaying game centered around faction-based submarine warfare. It is a combination of science fiction and fantasy.,,
498429,Games,Poddington-on-Slossip,"Although the game itself is now defunct, this site describes the MUSH world of Poddington-on-Slossip, a small village in Cornwall which, strangely, does not appear in any of Baedeker's guides.",,
498430,Games,Olympus Island MUSH,"Online gaming environment using Hero System 5th Edition rules. Unique, detailed game world. Interactive storylines and plots.",,
498431,Games,The Greatest Generation,A historically themed roleplaying MUSH set in World War II.,,
498432,Games,Otherspace,"A space-opera based MUSH with Hspace 5.0, numerous races, and friendly staff and players.",,
498433,Games,The TMNT MUSH Nexicon,"A supplementary source for the players of the TMNT MUSH, as well an information source for a MUSH-based Role Playing game based on the Teenage Mutant Ninja Turtles. Original and Cannon characters are welcomed and humans and mutants are adored!",,
498434,Games,Mutatis Mutandis MUX,An adventure in interactive roleplay based in the world of the X-Men that diverges from Marvel continuity circa August 1989.,,
498435,Games,Batman: Gotham Knights,The game is set in DC Comic's Gotham City just after the events of Batman: Fugitive. Players can create original or feature characters from DC titles.,,
498436,Games,Champions MUSH,"An online internet adaptation of the role-playing game. Play as superheroes, supervillains, or game masters/admins.",,
498437,Games,Spheres MUX,"A unique, strongly themed online text based role playing game that runs on a TinyMUSH 3 server.",,
498438,Games,Harry Potter: Alere Flammas MUSH,"A Harry Potter roleplaying MUSH that picked up the story after Goblet of Fire and continued from there. Features, ghosts, house elves, and adults available.",,
498439,Games,Ashirion: the Broken Sphere,A high magick fantasy MUSH that allows both human and non-human characters.,,
498440,Games,Outremer Entrance,"An original-themed MUX with an emphasis on social RP and political intrigue, spiced up with a dash of swashbuckling derring-do. The setting is reminiscent of late 16th century France, with the addition of magic and other races.",,
498441,Games,Blood of Dragons,"Based on George R.R. Martin's fantasy epic 'A Song of Ice and Fire', Blood of Dragons MUSH is a role-playing game set 150 years prior to the books.",,
498442,Games,Lady's Cage Mush,"A gamed set in Sigil, City of Doors, from Dungeons and Dragons's Planescape setting.",,
498443,Games,Rise From Chaos: a RIFTs MUX,"Based on Palladium's RIFTs, set in Tolkeen, a post-apocalyptic land struggling to maintain and defend the ragged principles of Freedom, Knowledge, and Virtue",,
498444,Games,Harry Potter: A Snitch in Time,A consent-based MUSH based on J.K. Rowling's Harry Potter series of books. Both feature and original characters are accepted.,,
498445,Games,Eternity MUSH,"A tribe of elves attempts to survive on a new world, already occupied by other races, after theirs was destroyed.",,
498446,Games,FiranMux,A non-Earth late bronze/early Iron Age world with an ancient Greco-Roman feel. Offers a game information via wiki-style.,,
498447,Games,Crossroads MUSH,"Site features game information, character directory, role-playing logs, FAQ section and updates page.",,
498448,Games,RIFTs: Kingsdale,"An online game based on Palladium's RIFTs, set in Kingsdale, an area rich in scenery, magic and role-playing possibilities.",,
498449,Games,ElendorMush,Set in Tolkien's Middle Earth.,,
498450,Games,Hogwarts Express MUSH,"A Harry Potter themed text-based game set in the 1970s in the UK. They have friendly, competent staff, simple charged with approval, applications required only for features and special abilities, and a functional quidditch stat system.",,
498451,Games,Cuendillar MUSH,Cuendillar MUSH is a role playing game set in an alternate weave of the world created by Robert Jordan in his Wheel of Time series.,,
498452,Games,Battlestar MUSH,"A roleplaying MUSH based on the old Battlestar Galactica television series. Extensively coded systems, newbie friendly, and a well-established playerbase.",,
498453,Games,BSG: The Second Coming,"Features information on roleplaying, world and players.",,
498454,Games,Cosmic Muffin MUX,"A combination of superheroes, anime, science-fiction and other fun stuff in Hyper Metro City, a bridge between different worlds and times.",,
498455,Games,Heavy Gear MUX,"Heavy Gear RPG from Dream Pod 9 set in Khayr ad-Din, 'city of trash,' home to Rovers, renegades, mercenaries, Duelists and lowlives from all over Terra Nova.",,
498456,Games,Shadowrun: Denver MUSH,"Based on the Shadowrun system. Contains news, game overview, FAQ, and player pages.",,
498457,Games,Battletech: The Frontier Lands,"A realtime, online futuristic mechanized war simulation.",,
498458,Games,The Official PernMUSH Website,"Based on Anne McCaffery's Pern books. Set in the 10th Pass of the Red Star, which began in the last decade. Roleplaying is based on cooperation, rather than competition, so there is no system of points or combat.",,
498459,Games,Down Under MUSH,"An alternate timeline Pern MUSH centered around Southern Hold and Southern Weyr. The focus is on character-driven plots and interesting roleplay. Private game, characters by invitation only.",,
498460,Games,PernMU* Discussion Forum,"Constructive discussion, reminiscing, and occasional flamewars on issues relating to Pern-based MUSHes and MOOs.",,
498461,Games,PernWorld MUSH,"Post-AIVAS Pern roleplaying in a long established MUSH with Weyrs, WeyrHolds, Holds and Crafts you may join.",,
498462,Games,Goldriders.com,Includes essays and links useful to those taking on or considering a goldrider position--or any leadership role on a Pern MUSH.,,
498463,Games,SouCon MUSH,"The official homepage of SouCon MUSH, an online game which celebrates Pern, the world of Anne McCaffrey, set in the Southern Continent.",,
498464,Games,A Portrait of PernWORLD,"A site for Kaylithin, dragonrider of blue Narith, for PernWorld Mush. Includes a portrait gallery, artwork, and images of sculptures.",,
498465,Games,aestivus.org,Biographies and descriptions of the player's various characters since 1998.,,
498466,Games,Shana's Fictional Lives and Characters,"Trista, Elydria, Lilla, and Wren of SouCon MUSH and Ilga and Zelez of PernMUSH.",,
498467,Games,Holotrek,"Star Trek themed emphasising roleplay. Features combat, skills and economy.",,
498468,Games,Star Trek: Legacy,Star Trek: Legacy is dedicated to keeping the legacy of Gene Roddenbury alive by creating a game where even novice non-Trekkers can learn how to interact appropriately in a Star Trek Universe.,,
498469,Games,Yesterday's Voyage,"2343 Before the Destruction of the Enterprise-C at Narenda III Space, the Final Frontier. Site offers news and basic game information.",,
498470,Games,Star Wars MUSH,"First MUSH to appear with a Star Wars theme. It is a multi user roleplaying environment with a focus on roleplay and the interplay between characters and the groups in which they participate. It is set 4 years after the battle of Endor, and has fully coded Econ, Space and CharGen systems.",,
498471,Games,Star War Galaxies Covenant Alliance,"Fan site and information on Star Wars Galaxies. Provides information for players such as maps, races, and factions.",,
498472,Games,Star Wars: Ways of the Force MUSH,"Set 5,000 years prior to episode 1. Features information on factions, planets, transport and combat.",,
498473,Games,ChaoticMUX,"Social MUX where one can hang out and make friends. A bit of warning though: people there may seem a little crazy at first, but new-comers get used to it.",,
498474,Games,DynamixMUSH,"Explorable areas and multiplayer attractions. Includes a space adventure, an ocean rpg, and a variety of player run areas. Free building is encouraged.",,
498475,Games,After Five,A virtual community which encourages diverse people all over the world to meet for discussions on different technical and personal topics.,,
498476,Games,Discordia MUSH,DiscordiaMUSH is a relaxed social place to be.,,
498477,Games,M*U*S*H,"M*U*S*H is an eclectic community of artists, experimenters, learners, and teachers.",,
498478,Games,Twilight MUCK,A game with a partial World of Darkness setting and open character system.,,
498479,Games,Emerald Dreams,"Features chronicle background and character list for a Changeling MUSH set in Seattle, Washington.",,
498480,Games,Paris -- Les Fleurs du Mal,"The resource web site for Paris: Les Fleurs du Mal (The Flowers of Evil), a WOD game whose name was inspired by the works of the French poet Charles Baudelaire.",,
498481,Games,GarouMUSH,Garou-only mush. Very strict (some would say elitist) character creation policy.,,
498482,Games,Cajun Nights,World of Darkness themed game set in a futuristic New Orleans. Site provides detailed information about the game.,,
498483,Games,Dark Metal MUSH,Cyberpunk themed game set in a post-apocalyptic Los Angeles. The site contains game information and a forum.,,
498484,Games,Dark Forces MUSH Wiki,"Old WOD-themed game set in fictional Crystal Springs, CO. Unifies most of the core games, and has a fairly strict character creation policy.",,
498485,Games,The Rock Bottom MUX,"An Old World of Darkness MUX set in late 1990s Miami, supporting the Vampire, Hunter, and Werewolf settings.",,
498486,Games,The Reach MUX,"The Reach is a World of Darkness MUX set in the fictional town of Aleswich, Maine. The game allows all templates save for Promethean.",,
498487,Games,Aetolia: The Midnight Age,"A dark fantasy theme centered game, featuring vampires, werewolves and the undead, as well as their adversaries. Free to play, pay for perks. Contains news, game information and guides, forums, and support.",,
498488,Games,Lusternia - Age of Ascension,"A dark and magical world. Features include the ability to govern cities and take power over villages villages. Free to play, but players can buy credits for certain advantages.",,
498489,Games,Imperian,"A world where the forces of magick war with those who oppose its use. Features an intense player combat, a wide range of tradeskills, and 14 classes. Roleplaying strongly encouraged. Free to play, but credits can be bought for certain advantages.",,
498490,Games,Achaea - Dreams of Divine Lands,"Official game site. Highly complex system with a built-in client. Free to play, but sells credits players can use to improve their characters.",,
498491,Games,Midkemia Online,"A free to play, online RPG, based on the books written by Raymond Feist.",,
498492,Games,DragonMud,"Launched in 1989, DragonMud is set in a magical and perpetually pre-industrial alternate London.",,
498493,Games,Trebuchet,TCL/Tk client for Linux and Windows. Supports MCP.,,
498494,Games,TinTin++,"Feature rich console client. Windows, Mac OS X, and Linux builds available.",,
498495,Games,KildClient,GTK+ client with a built-in Perl interpreter. It runs under Windows and Linux.,,
498496,Games,JamochaMUD,Java client with most standard features. Windows and Linux builds available.,,
498497,Games,Mudlet,Open source client featuring Lua scripting. Windows and Linux builds available. In development.,,
498498,Games,GGMud,"GTK client with most standard features. Win32, OS X, and Linux builds available.",,
498499,Games,SClient,"GTK client, with most standard features.",,
498500,Games,Xpertmud,"KDE client, with basic features and plugins. Allows Perl, Python and Ruby scripting.",,
498501,Games,MudTelnet,"Console client using the real telnet protocol. Allows triggers and scripting by perl, C, C++, and shell.",,
498502,Games,Kmud,"KDE client, with most standard features.",,
498503,Games,Mmucl,Tcl/Tk client with a console version. Provides Tcl based scripting and basic features.,,
498504,Games,Ymusk,Tk mush client written in perl.,,
498505,Games,Powwow,Console client with most standard features.,,
498506,Games,TinyFugue,Portable console client with most standard features. Has some MOO specific support.,,
498507,Games,GnomeMud,GNOME client with most standard features. GNU General Public Licence.,,
498508,Games,Mcl,"Console client, with most standard features. Allows Perl and Python scripting.",,
498509,Games,Savitar,Shareware client with most standard features.,,
498510,Games,MudWalker,Cocoa client with basic functionality. Offers Lua scripting.,,
498511,Games,Atlantis,Cocoa shareware client with most standard features. Offers perl scripting.,,
498512,Games,VMoo,"Windows client featuring an editor, MCP and TCL support, built-in MOO code parser, and an integrated list of MOO servers.",,
498513,Games,tkMOO-SE Client,"Windows and Unix client featuring ANSI, MacMOOSE and MCP 2.1 editor and user plug-in support. It is fully customizable and is an active development, which is open to ideas and contributions, with open sourcecode.",,
498514,Games,WinMOOSE,A port of MacMOOSE for Windows. Features MacMOOSE protocol support.,,
498515,Games,tkMOO-light,A unix/win/mac client geared toward MOO systems. Doesn't support ansi.,,
498516,Games,gmoo,Linux client based on gtk+ supporting multiple worlds. It features MCP 2.1 support and includes a build in editor with syntax-highlighting and macro support.,,
498517,Games,Zmud,"Popular, feature-rich client. Commercial.",,
498518,Games,Mud Master,Console client with most standard features. Free.,,
498519,Games,AvPlay,Simple and compact client. Free/Proprietary.,,
498520,Games,SMud,Client with basic functionality.,,
498521,Games,Fire Client,Client with basic functionality. Free.,,
498522,Games,SimpleMU,Client with most standard functionality and additional MU* features.,,
498523,Games,GosClient,Client with most standard features and plugins. Free.,,
498524,Games,AL Client,Client with most standard features. Free.,,
498525,Games,Portal,Commercial client with most standard features. Free.,,
498526,Games,Wintin.net,Client with most standard features. Requires the .NET Framework.,,
498527,Games,MUSHclient,Client with most standard features. Open Source.,,
498528,Games,DF Client,Compact client with most standard features. Includes SSH. Based on PuTTY. Free.,,
498529,Games,"XYZZYnews: Dungeons, Dragons, Shovels, and Telepathy","A brief look at MUD design, by Miron Schmidt.",,
498530,Games,Linux Codebases on Windows,Details setting up a virtual machine on Windows and running several codebases.,,
498531,Games,Art of Building,"Guide, technical tips and resources for MUD building and administration.",,
498532,Games,Area Swap Yahoo Group,Discussion site for area builders.,,
498533,Games,How to Plan an Area,Provides tips on what to consider when planning a MUD area.,,
498534,Games,Stuff for Abermuds,Contains a collection of AberMUD resources.,,
498535,Games,DikuMUD,Official DikuMUD homepage with a Diku family tree and a link to download the original source.,,
498536,Games,DikuMUD Family Tree,The DikuMUD derivatives in a hierarchical tree with links to the code base homepages and/or the distribution.,,
498537,Games,Valhalla Mud Engine,"MUD engine by the original writers of the DikuMUD server. Unlike DikuMUD, VME is available under a business license that allows commercial exploitation.",,
498538,Games,CircleMUD,"The official CircleMUD home page containing source code, libraries, and documentation.",,
498539,Games,Make Zones Fast,"Off-line area editor for ROM, Merc and Envy codebases.",,
498540,Games,AckFUSS,Contains the ACK!MUD and AckFUSS code repository and discussion forum.,,
498541,Games,AVAE,"AVAE, which stands for ACK!MUD Visual Area Editor is a graphical editor for creating and modifying ACK!MUD area files.",,
498542,Games,ACK!MUD Mailing List,A discussion group to share information about the ACK!MUD codebase for both players and programmers.,,
498543,Games,Dystopia Homepage,"Features OLC and code guides, snippets, the source code, and a discussion forum.",,
498544,Games,GodWars Mailing List,"Discussion and announcement for GodWars related topics including building, coding and administration issues.",,
498545,Games,Vampire Wars,Provides a download of the code base together with documentation and a mailing list.,,
498546,Games,Emud,"Contains a brief history, FAQ, and download for the codebase.",,
498547,Games,EmlenMUD revival project,"Contains a news archive, progress reports, and downloads for the codebase.",,
498548,Games,NiMUD.org,Distribution site for the NiMUD codebase containing documentation and downloads.,,
498549,Games,Herne's SMAUG Building Guides,A detailed guide for creating SMAUG areas.,,
498550,Games,Valcados's SMAUG MUD Snippets,A collection of snippets and coding tips for the SMAUG MUD codebase.,,
498551,Games,Smaug Muds Community Center,Home of the AFKMud and SmaugFUSS codebases. Also contains a forum and a hierarchical code repository of several Smaug derivatives.,,
498552,Games,Smaug Building,An introduction to building on Smaug MUDs.,,
498553,Games,Bluemud,"Project to rewrite the Varium MUD server in Java, incorporating a Python interpreter for world development.",,
498554,Games,CoffeeMud,"MUD server written in Java. The site contains news, related links, documentation, and the source code.",,
498555,Games,DUMB,The Diabolically Uncrashable Mud Builder. Mud server implemented in Java consisting of a Lisp-like language interpreter for the creation of MUDs.,,
498556,Games,JUDGE,Java Universal Distributed Game Engine - based on a client/server architecture and written entirely in java.,,
498557,Games,Key,"Mud server written in Java boasting full telnet support, object property reflection, and a transparent storage management mechanism.",,
498558,Games,Momoko,"An open source, modular, extensible platform for building multi-user environment. Written in Java.",,
498559,Games,PAiN,General purpose mud engine designed to be flexible. Site offers downloads and documentation.,,
498560,Games,Groovy Mud,Flexible mud engine using Groovy scriping. Site offers downloads and documentation.,,
498561,Games,DUMB,The 'Diabolically Uncrashable MUD Builder' project aims to provide a server that is first and foremost stable and reliable. The DUMB language is a dialect of Lisp.,,
498562,Games,CGMUD,Graphical MUD system ported from AmigaMUD. Has a graphical MUD client written in Java and an efficient server written in C. CGMUD is not derived from any other MUD and has no licensing restrictions.,,
498563,Games,The ColdC Project,"A group of programmers involved in developing in ColdC. ColdC is an object-oriented database language designed for setting up persistent online servers, such as MUDs.",,
498564,Games,EmberMUD,"Flexible open-source MUD engine, capable of supporting almost any role-playing setting.",,
498565,Games,Monster,A multi-player adventure game originally for the VMS. The site contains the original source code and a Linux port in C.,,
498566,Games,CoolMUD Server,"CoolMUD is an object-oriented, disk-based MUD server originally written by the creator of MOO. It has support for distributed processing. This version features some bug fixes in the server and improved in-database code.",,
498567,Games,LDMud,"Lars D?¨ning's modernized Amylaar LPMud gamedriver. Description of the driver, downloads.",,
498568,Games,Dead Souls Mudlib,A feature rich and actively maintained MudOS driver based on Nightmare.,,
498569,Games,Lpmud Faq,The rec.games.mud.lp frequently asked questions list.,,
498570,Games,Dworkin's Generic Driver,DGD is a generic multi-user server that can be used to create MUDs. Its behavior is completely defined by a programming language called LPC.,,
498571,Games,NetRPG,OpenTransport native RPG server with many MUD-like capabilities.,,
498572,Games,SlashMUD,"Modern Macintosh-hosted MUD server that features full support for classes, races, clans, ANSI color, HTML generation, moods, and languages.",,
498573,Games,Mac OS MUDding Resource,"Clients, Servers and general resources for mudders on Mac OS.",,
498574,Games,How to Learn MOO Programming,"Annotated list of tutorials in MOO programming, intended for non-programmers.",,
498575,Games,MOO Database Browser,Command-line and web-based tools to view information in MOO database files which are not executing.,,
498576,Games,MOO Programmer's Quick Reference Sheet,A cheat sheet of the vocabulary used in MOOs. Cryptic for non-programmers.,,
498577,Games,VMOO MCP Information,Contains the most recent VMoo protocol specification and implementation of VMoo custom packages.,,
498578,Games,Fringe's MOO Resources,Contains several useful MOO related items.,,
498579,Games,Ken Fox's MOO stuff,A collection of enhancements for the LambdaMOO server.,,
498580,Games,LambdaCore,"Commonly used core, which consists of the most essential objects from LambdaMOO. Somewhat minimal in features compared to other cores, but often served as a base for these.",,
498581,Games,LambdaMOO DB File Anatomy,Specifies the format used in LambdaMOO database files.,,
498582,Games,JHCore - Home Page,"A core database. Features hypertext help, object integration and support for advanced clients. Programming interfaces may be unfamiliar to those accustomed to LambdaCore.",,
498583,Games,Yib's Pet Rock: a MOO Programming Primer for Beginners,"A classic by LambaMOO wizard Yib, also available at LambaMOO. Step by step from beginner to fairly advanced work.",,
498584,Games,WAIF Server Patch,"Adds WAIF objects, which are stripped objects that cannot have descendants and lack most of the built-in properties that normal objects have.",,
498585,Games,Ghostcore,A core database for use with the Lambdamoo server. This core is derived from the popular GhostWheel role playing game (RPG) database.,,
498586,Games,The Arch-Wiz FAQ,"A useful resource for new wizards, answering the most common questions covering MOOs.",,
498587,Games,WinMOO,Unofficial LambdaMOO server that runs on Windows.,,
498588,Games,Realms of Hell,Mordor derived codebase. The site contains information on accessing the code repository.,,
498589,Games,Evennia,Python based MUD server with strong web integration built on top of the Twisted and Django frameworks. Site provides documentation and the source code.,,
498590,Games,TeensyMud,"Ruby server featuring a purely event driven system. Site offers the source code, documentation, and a road map.",,
498591,Games,SocketMUD,"Barebone public domain Linux codebase available in C, C++, and Java. Site contains the source code, documentation, snippets, and useful links.",,
498592,Games,NakedMud,"Public domain SocketMUD derivative which aims to be easily extendable. The site contains the source code, snippets, a mailing list, and documentation.",,
498593,Games,Wog's MUF Library,"Programs by Wog, many with ANSI color and Fuzzball 6 support.",,
498594,Games,MUF Manual for TinyMUCK 2.2fb5.30,Reference manual for Fuzzball's Multi-User Forth programming language.,,
498595,Games,MPI Manual for TinyMUCK 2.2fb5.51,Reference manual for Fuzzball's Message Parsing Interpreter scripting language.,,
498596,Games,Mink: Downloads,Large archive of MUF programs. Includes documentation on the Fuzzball server and Argo Role Playing System.,,
498597,Games,HTML Shipyard,"The canonical Multi-User Forth and Message Parsing Interpreter tutorials, plus Three's Dictionary and Encyclopedia for TinyMUCK.",,
498598,Games,Triggur's MUF Library,"MUF archive of programs Triggur has written for the Fuzzball 6 server, including Terraform; room, player, action, and morph editors; and others.",,
498599,Games,Fuzzball Software,"The release site for classic Fuzzball 5 and Fuzzball 6. Includes documentation, third-party support, and a starting database.",,
498600,Games,Mbamh's MUF Archive,"A staff lister, object copier, and player information program.",,
498601,Games,Joi's Mushcode and Patches Archive,"Code archive, plus information on building, MUSH administration, TinyMUSH patches and hacks.",,
498602,Games,Talvo's PennMUSH Suite,A small repository of softcoded global commands for PennMUSH games.,,
498603,Games,TinyMUSH 3,"Descendant of TinyMUD, supports multi-user communications in a text-based virtual world format.",,
498604,Games,PennMUSH,A popular TinyMUSH server with modern memory handling.,,
498605,Games,PennMUSH for Win32,A version of PennMUSH compiled to work on Win32 systems.,,
498606,Games,TinyMUSH/Mac Project,Port of TinyMUSH to Macintosh.,,
498607,Games,TinyMUX 2,Large collection of resources and downloads related to the TinyMUX 2 codebase.,,
498608,Games,BattletechMUX,Wiki containing information on running and playing a BattletechMUX.,,
498609,Games,MudCore,"A free, public starter database for TinyMUSH 3 based games.",,
498610,Games,MUSHRoom,A graphical area creation utility for Windows. It allows exporting areas as MUSHCode for a variety of TinyMUSH derived codebases.,,
498611,Games,TinyMUX Wiki,Wiki site covering the four main MUSH codebases.,,
498612,Games,MOOSH.net,A small collection of utilities geared toward CyberPunk 2.0.2.0 players and admins.,,
498613,Games,The Grendel Project,"A MUD server for Win32 written in Delphi 5. Features include multi-threaded design, copy-over procedure and IPv6 support.",,
498614,Games,New MUD Code-bases,Catalog of new and original MUD servers for different platforms and programming languages. Includes short descriptions and links to the project web pages and their authors.,,
498615,Games,16K MUD Competition Results,Results and downloads of a competition to write the best possible MUD server in under 16 kilobytes.,,
498616,Games,[rec.games.mud]: FAQ #4/4: Servers at a glance,List of popular mud servers with descriptions and links.,,
498617,Games,MudBytes Code Repository,Large collection of snippets and codebases.,,
498618,Games,The Sourcery,Contains a code repository and a large collection of links and articles related to MUD development.,,
498619,Games,Digital Genesis Technologies,Offers MUD hosting packages on a high-speed connection.,,
498620,Games,Wolfpaw Internet Services,"Offers MUD and MOO accounts, MUD programming, web hosting, talker accounts, and FTP hosting.",,
